Date,Product,Category,Units_Sold,Price,Stock_Level,Revenue,Promotion,Day_Of_Week,Month
2025-04-13,Flannel Shirt,Shirts,18,44,127,792,0,6,4
2025-04-14,Flannel Shirt,Shirts,12,44,115,528,0,0,4
2025-04-15,Flannel Shirt,Shirts,11,44,104,484,0,1,4
2025-04-16,Flannel Shirt,Shirts,11,44,93,484,0,2,4
2025-04-17,Flannel Shirt,Shirts,19,44,466,836,0,3,4
2025-04-18,Flannel Shirt,Shirts,11,44,455,484,0,4,4
2025-04-19,Flannel Shirt,Shirts,20,44,435,880,0,5,4
2025-04-20,Flannel Shirt,Shirts,18,44,417,792,0,6,4
2025-04-21,Flannel Shirt,Shirts,18,44,399,792,0,0,4
2025-04-22,Flannel Shirt,Shirts,14,44,385,616,0,1,4
2025-04-23,Flannel Shirt,Shirts,15,44,370,660,0,2,4
2025-04-24,Flannel Shirt,Shirts,14,44,356,616,0,3,4
2025-04-25,Flannel Shirt,Shirts,19,44,337,836,0,4,4
2025-04-26,Flannel Shirt,Shirts,19,44,318,836,0,5,4
2025-04-27,Flannel Shirt,Shirts,22,44,296,968,0,6,4
2025-04-28,Flannel Shirt,Shirts,18,44,278,792,1,0,4
2025-04-29,Flannel Shirt,Shirts,21,44,257,924,1,1,4
2025-04-30,Flannel Shirt,Shirts,17,44,240,748,0,2,4
2025-05-01,Flannel Shirt,Shirts,14,44,226,616,0,3,5
2025-05-02,Flannel Shirt,Shirts,17,44,209,748,0,4,5
2025-05-03,Flannel Shirt,Shirts,14,44,195,616,0,5,5
2025-05-04,Flannel Shirt,Shirts,19,44,176,836,0,6,5
2025-05-05,Flannel Shirt,Shirts,17,44,159,748,0,0,5
2025-05-06,Flannel Shirt,Shirts,17,44,142,748,1,1,5
2025-05-07,Flannel Shirt,Shirts,13,44,129,572,0,2,5
2025-05-08,Flannel Shirt,Shirts,11,44,118,484,0,3,5
2025-05-09,Flannel Shirt,Shirts,12,44,106,528,0,4,5
2025-05-10,Flannel Shirt,Shirts,16,44,90,704,0,5,5
2025-05-11,Flannel Shirt,Shirts,21,44,288,924,0,6,5
2025-05-12,Flannel Shirt,Shirts,15,44,273,660,1,0,5
2025-05-13,Flannel Shirt,Shirts,16,44,257,704,0,1,5
2025-05-14,Flannel Shirt,Shirts,15,44,242,660,0,2,5
2025-05-15,Flannel Shirt,Shirts,13,44,229,572,0,3,5
2025-05-16,Flannel Shirt,Shirts,14,44,215,616,1,4,5
2025-05-17,Flannel Shirt,Shirts,23,44,192,1012,1,5,5
2025-05-18,Flannel Shirt,Shirts,21,44,171,924,0,6,5
2025-05-19,Flannel Shirt,Shirts,13,44,158,572,0,0,5
2025-05-20,Flannel Shirt,Shirts,12,44,146,528,0,1,5
2025-05-21,Flannel Shirt,Shirts,14,44,132,616,0,2,5
2025-05-22,Flannel Shirt,Shirts,10,44,122,440,0,3,5
2025-05-23,Flannel Shirt,Shirts,17,44,105,748,0,4,5
2025-05-24,Flannel Shirt,Shirts,24,44,81,1056,1,5,5
2025-05-25,Flannel Shirt,Shirts,19,44,269,836,0,6,5
2025-05-26,Flannel Shirt,Shirts,16,44,253,704,0,0,5
2025-05-27,Flannel Shirt,Shirts,19,44,234,836,1,1,5
2025-05-28,Flannel Shirt,Shirts,12,44,222,528,0,2,5
2025-05-29,Flannel Shirt,Shirts,21,44,201,924,0,3,5
2025-05-30,Flannel Shirt,Shirts,23,44,178,1012,1,4,5
2025-05-31,Flannel Shirt,Shirts,24,44,154,1056,0,5,5
2025-06-01,Flannel Shirt,Shirts,22,44,132,968,0,6,6
2025-06-02,Flannel Shirt,Shirts,19,44,113,836,0,0,6
2025-06-03,Flannel Shirt,Shirts,17,44,96,748,0,1,6
2025-06-04,Flannel Shirt,Shirts,23,44,333,1012,1,2,6
2025-06-05,Flannel Shirt,Shirts,8,44,325,352,0,3,6
2025-06-06,Flannel Shirt,Shirts,18,44,307,792,0,4,6
2025-06-07,Flannel Shirt,Shirts,23,44,284,1012,0,5,6
2025-06-08,Flannel Shirt,Shirts,29,44,255,1276,1,6,6
2025-06-09,Flannel Shirt,Shirts,20,44,235,880,0,0,6
2025-06-10,Flannel Shirt,Shirts,19,44,216,836,0,1,6
2025-06-11,Flannel Shirt,Shirts,21,44,195,924,0,2,6
2025-06-12,Flannel Shirt,Shirts,17,44,178,748,0,3,6
2025-06-13,Flannel Shirt,Shirts,23,44,155,1012,0,4,6
2025-06-14,Flannel Shirt,Shirts,19,44,136,836,0,5,6
2025-06-15,Flannel Shirt,Shirts,22,44,114,968,0,6,6
2025-06-16,Flannel Shirt,Shirts,17,44,97,748,0,0,6
2025-06-17,Flannel Shirt,Shirts,19,44,376,836,0,1,6
2025-06-18,Flannel Shirt,Shirts,15,44,361,660,0,2,6
2025-06-19,Flannel Shirt,Shirts,20,44,341,880,0,3,6
2025-06-20,Flannel Shirt,Shirts,16,44,325,704,0,4,6
2025-06-21,Flannel Shirt,Shirts,34,44,291,1496,1,5,6
2025-06-22,Flannel Shirt,Shirts,21,44,270,924,0,6,6
2025-06-23,Flannel Shirt,Shirts,17,44,253,748,0,0,6
2025-06-24,Flannel Shirt,Shirts,13,44,240,572,0,1,6
2025-06-25,Flannel Shirt,Shirts,14,44,226,616,0,2,6
2025-06-26,Flannel Shirt,Shirts,20,44,206,880,0,3,6
2025-06-27,Flannel Shirt,Shirts,17,44,189,748,0,4,6
2025-06-28,Flannel Shirt,Shirts,22,44,167,968,0,5,6
2025-06-29,Flannel Shirt,Shirts,26,44,141,1144,0,6,6
2025-06-30,Flannel Shirt,Shirts,19,44,122,836,0,0,6
2025-07-01,Flannel Shirt,Shirts,14,44,108,616,0,1,7
2025-07-02,Flannel Shirt,Shirts,21,44,87,924,0,2,7
2025-07-03,Flannel Shirt,Shirts,21,44,463,924,0,3,7
2025-07-04,Flannel Shirt,Shirts,17,44,446,748,0,4,7
2025-07-05,Flannel Shirt,Shirts,21,44,425,924,0,5,7
2025-07-06,Flannel Shirt,Shirts,36,44,389,1584,1,6,7
2025-07-07,Flannel Shirt,Shirts,20,44,369,880,0,0,7
2025-07-08,Flannel Shirt,Shirts,15,44,354,660,0,1,7
2025-07-09,Flannel Shirt,Shirts,16,44,338,704,0,2,7
2025-07-10,Flannel Shirt,Shirts,18,44,320,792,0,3,7
2025-07-11,Flannel Shirt,Shirts,13,44,307,572,0,4,7
2025-07-12,Flannel Shirt,Shirts,24,44,283,1056,0,5,7
2025-07-13,Flannel Shirt,Shirts,21,44,262,924,0,6,7
2025-07-14,Flannel Shirt,Shirts,13,44,249,572,0,0,7
2025-07-15,Flannel Shirt,Shirts,22,44,227,968,0,1,7
2025-07-16,Flannel Shirt,Shirts,23,44,204,1012,0,2,7
2025-07-17,Flannel Shirt,Shirts,12,44,192,528,0,3,7
2025-07-18,Flannel Shirt,Shirts,16,44,176,704,0,4,7
2025-07-19,Flannel Shirt,Shirts,22,44,154,968,0,5,7
2025-07-20,Flannel Shirt,Shirts,30,44,124,1320,1,6,7
2025-07-21,Flannel Shirt,Shirts,20,44,104,880,0,0,7
2025-07-22,Flannel Shirt,Shirts,17,44,87,748,0,1,7
2025-07-23,Flannel Shirt,Shirts,20,44,397,880,0,2,7
2025-07-24,Flannel Shirt,Shirts,29,44,368,1276,1,3,7
2025-07-25,Flannel Shirt,Shirts,19,44,349,836,0,4,7
2025-07-26,Flannel Shirt,Shirts,19,44,330,836,0,5,7
2025-07-27,Flannel Shirt,Shirts,17,44,313,748,0,6,7
2025-07-28,Flannel Shirt,Shirts,21,44,292,924,1,0,7
2025-07-29,Flannel Shirt,Shirts,22,44,270,968,1,1,7
2025-07-30,Flannel Shirt,Shirts,17,44,253,748,0,2,7
2025-07-31,Flannel Shirt,Shirts,17,44,236,748,0,3,7
2025-08-01,Flannel Shirt,Shirts,18,44,218,792,0,4,8
2025-08-02,Flannel Shirt,Shirts,23,44,195,1012,0,5,8
2025-08-03,Flannel Shirt,Shirts,21,44,174,924,0,6,8
2025-08-04,Flannel Shirt,Shirts,15,44,159,660,0,0,8
2025-08-05,Flannel Shirt,Shirts,19,44,140,836,0,1,8
2025-08-06,Flannel Shirt,Shirts,20,44,120,880,0,2,8
2025-08-07,Flannel Shirt,Shirts,16,44,104,704,0,3,8
2025-08-08,Flannel Shirt,Shirts,24,44,80,1056,0,4,8
2025-08-09,Flannel Shirt,Shirts,27,44,304,1188,0,5,8
2025-08-10,Flannel Shirt,Shirts,24,44,280,1056,0,6,8
2025-08-11,Flannel Shirt,Shirts,18,44,262,792,0,0,8
2025-08-12,Flannel Shirt,Shirts,16,44,246,704,0,1,8
2025-08-13,Flannel Shirt,Shirts,20,44,226,880,1,2,8
2025-08-14,Flannel Shirt,Shirts,17,44,209,748,0,3,8
2025-08-15,Flannel Shirt,Shirts,15,44,194,660,0,4,8
2025-08-16,Flannel Shirt,Shirts,29,44,165,1276,1,5,8
2025-08-17,Flannel Shirt,Shirts,23,44,142,1012,1,6,8
2025-08-18,Flannel Shirt,Shirts,20,44,122,880,0,0,8
2025-08-19,Flannel Shirt,Shirts,6,44,116,264,0,1,8
2025-08-20,Flannel Shirt,Shirts,17,44,99,748,0,2,8
2025-08-21,Flannel Shirt,Shirts,19,44,80,836,0,3,8
2025-08-22,Flannel Shirt,Shirts,21,44,287,924,0,4,8
2025-08-23,Flannel Shirt,Shirts,21,44,266,924,0,5,8
2025-08-24,Flannel Shirt,Shirts,33,44,233,1452,1,6,8
2025-08-25,Flannel Shirt,Shirts,19,44,214,836,0,0,8
2025-08-26,Flannel Shirt,Shirts,23,44,191,1012,0,1,8
2025-08-27,Flannel Shirt,Shirts,25,44,166,1100,1,2,8
2025-08-28,Flannel Shirt,Shirts,21,44,145,924,0,3,8
2025-08-29,Flannel Shirt,Shirts,22,44,123,968,1,4,8
2025-08-30,Flannel Shirt,Shirts,27,44,96,1188,0,5,8
2025-08-31,Flannel Shirt,Shirts,24,44,307,1056,0,6,8
2025-09-01,Flannel Shirt,Shirts,14,44,293,616,0,0,9
2025-09-02,Flannel Shirt,Shirts,12,44,281,528,0,1,9
2025-09-03,Flannel Shirt,Shirts,15,44,266,660,0,2,9
2025-09-04,Flannel Shirt,Shirts,18,44,248,792,0,3,9
2025-09-05,Flannel Shirt,Shirts,19,44,229,836,0,4,9
2025-09-06,Flannel Shirt,Shirts,18,44,211,792,0,5,9
2025-09-07,Flannel Shirt,Shirts,18,44,193,792,0,6,9
2025-09-08,Flannel Shirt,Shirts,8,44,185,352,0,0,9
2025-09-09,Flannel Shirt,Shirts,12,44,173,528,0,1,9
2025-09-10,Flannel Shirt,Shirts,13,44,160,572,0,2,9
2025-09-11,Flannel Shirt,Shirts,14,44,146,616,0,3,9
2025-09-12,Flannel Shirt,Shirts,12,44,134,528,0,4,9
2025-09-13,Flannel Shirt,Shirts,19,44,115,836,0,5,9
2025-09-14,Flannel Shirt,Shirts,19,44,96,836,0,6,9
2025-09-15,Flannel Shirt,Shirts,13,44,83,572,0,0,9
2025-09-16,Flannel Shirt,Shirts,19,44,448,836,1,1,9
2025-09-17,Flannel Shirt,Shirts,14,44,434,616,1,2,9
2025-09-18,Flannel Shirt,Shirts,16,44,418,704,0,3,9
2025-09-19,Flannel Shirt,Shirts,14,44,404,616,0,4,9
2025-09-20,Flannel Shirt,Shirts,18,44,386,792,0,5,9
2025-09-21,Flannel Shirt,Shirts,16,44,370,704,0,6,9
2025-09-22,Flannel Shirt,Shirts,15,44,355,660,1,0,9
2025-09-23,Flannel Shirt,Shirts,16,44,339,704,0,1,9
2025-09-24,Flannel Shirt,Shirts,15,44,324,660,0,2,9
2025-09-25,Flannel Shirt,Shirts,16,44,308,704,0,3,9
2025-09-26,Flannel Shirt,Shirts,17,44,291,748,0,4,9
2025-09-27,Flannel Shirt,Shirts,15,44,276,660,0,5,9
2025-09-28,Flannel Shirt,Shirts,26,44,250,1144,1,6,9
2025-09-29,Flannel Shirt,Shirts,13,44,237,572,0,0,9
2025-09-30,Flannel Shirt,Shirts,14,44,223,616,0,1,9
2025-10-01,Flannel Shirt,Shirts,21,44,202,924,1,2,10
2025-10-02,Flannel Shirt,Shirts,15,44,187,660,0,3,10
2025-10-03,Flannel Shirt,Shirts,15,44,172,660,0,4,10
2025-10-04,Flannel Shirt,Shirts,19,44,153,836,0,5,10
2025-10-05,Flannel Shirt,Shirts,15,44,138,660,0,6,10
2025-10-06,Flannel Shirt,Shirts,17,44,121,748,1,0,10
2025-10-07,Flannel Shirt,Shirts,19,44,102,836,0,1,10
2025-10-08,Flannel Shirt,Shirts,12,44,90,528,0,2,10
2025-10-09,Flannel Shirt,Shirts,19,44,408,836,0,3,10
2025-10-10,Flannel Shirt,Shirts,20,44,388,880,0,4,10
2025-10-11,Flannel Shirt,Shirts,15,44,373,660,0,5,10
2025-10-12,Flannel Shirt,Shirts,18,44,355,792,1,6,10
2025-10-13,Flannel Shirt,Shirts,21,44,334,924,1,0,10
2025-10-14,Flannel Shirt,Shirts,16,44,318,704,0,1,10
2025-10-15,Flannel Shirt,Shirts,19,44,299,836,0,2,10
2025-10-16,Flannel Shirt,Shirts,19,44,280,836,0,3,10
2025-10-17,Flannel Shirt,Shirts,19,44,261,836,0,4,10
2025-10-18,Flannel Shirt,Shirts,17,44,244,748,0,5,10
2025-10-19,Flannel Shirt,Shirts,15,44,229,660,0,6,10
2025-10-20,Flannel Shirt,Shirts,9,44,220,396,0,0,10
2025-10-21,Flannel Shirt,Shirts,18,44,202,792,0,1,10
2025-10-22,Flannel Shirt,Shirts,9,44,193,396,0,2,10
2025-10-23,Flannel Shirt,Shirts,15,44,178,660,0,3,10
2025-10-24,Flannel Shirt,Shirts,22,44,156,968,1,4,10
2025-10-25,Flannel Shirt,Shirts,20,44,136,880,1,5,10
2025-10-26,Flannel Shirt,Shirts,21,44,115,924,1,6,10
2025-10-27,Flannel Shirt,Shirts,23,44,92,1012,1,0,10
2025-10-28,Flannel Shirt,Shirts,16,44,301,704,0,1,10
2025-10-29,Flannel Shirt,Shirts,15,44,286,660,0,2,10
2025-10-30,Flannel Shirt,Shirts,15,44,271,660,0,3,10
2025-10-31,Flannel Shirt,Shirts,15,44,256,660,0,4,10
2025-11-01,Flannel Shirt,Shirts,35,44,221,1540,1,5,11
2025-11-02,Flannel Shirt,Shirts,22,44,199,968,0,6,11
2025-11-03,Flannel Shirt,Shirts,20,44,179,880,0,0,11
2025-11-04,Flannel Shirt,Shirts,18,44,161,792,0,1,11
2025-11-05,Flannel Shirt,Shirts,26,44,135,1144,1,2,11
2025-11-06,Flannel Shirt,Shirts,18,44,117,792,0,3,11
2025-11-07,Flannel Shirt,Shirts,23,44,94,1012,0,4,11
2025-11-08,Flannel Shirt,Shirts,25,44,458,1100,0,5,11
2025-11-09,Flannel Shirt,Shirts,26,44,432,1144,0,6,11
2025-11-10,Flannel Shirt,Shirts,25,44,407,1100,0,0,11
2025-11-11,Flannel Shirt,Shirts,28,44,379,1232,1,1,11
2025-11-12,Flannel Shirt,Shirts,19,44,360,836,0,2,11
2025-11-13,Flannel Shirt,Shirts,21,44,339,924,1,3,11
2025-11-14,Flannel Shirt,Shirts,24,44,315,1056,1,4,11
2025-11-15,Flannel Shirt,Shirts,26,44,289,1144,0,5,11
2025-11-16,Flannel Shirt,Shirts,27,44,262,1188,0,6,11
2025-11-17,Flannel Shirt,Shirts,27,44,235,1188,1,0,11
2025-11-18,Flannel Shirt,Shirts,24,44,211,1056,0,1,11
2025-11-19,Flannel Shirt,Shirts,21,44,190,924,0,2,11
2025-11-20,Flannel Shirt,Shirts,17,44,173,748,0,3,11
2025-11-21,Flannel Shirt,Shirts,19,44,154,836,0,4,11
2025-11-22,Flannel Shirt,Shirts,23,44,131,1012,0,5,11
2025-11-23,Flannel Shirt,Shirts,28,44,103,1232,0,6,11
2025-11-24,Flannel Shirt,Shirts,20,44,83,880,0,0,11
2025-11-25,Flannel Shirt,Shirts,24,44,276,1056,0,1,11
2025-11-26,Flannel Shirt,Shirts,28,44,248,1232,1,2,11
2025-11-27,Flannel Shirt,Shirts,19,44,229,836,0,3,11
2025-11-28,Flannel Shirt,Shirts,20,44,209,880,0,4,11
2025-11-29,Flannel Shirt,Shirts,22,44,187,968,0,5,11
2025-11-30,Flannel Shirt,Shirts,28,44,159,1232,0,6,11
2025-12-01,Flannel Shirt,Shirts,19,44,140,836,0,0,12
2025-12-02,Flannel Shirt,Shirts,31,44,109,1364,1,1,12
2025-12-03,Flannel Shirt,Shirts,20,44,89,880,0,2,12
2025-12-04,Flannel Shirt,Shirts,25,44,360,1100,0,3,12
2025-12-05,Flannel Shirt,Shirts,19,44,341,836,0,4,12
2025-12-06,Flannel Shirt,Shirts,27,44,314,1188,0,5,12
2025-12-07,Flannel Shirt,Shirts,35,44,279,1540,1,6,12
2025-12-08,Flannel Shirt,Shirts,18,44,261,792,0,0,12
2025-12-09,Flannel Shirt,Shirts,22,44,239,968,0,1,12
2025-12-10,Flannel Shirt,Shirts,26,44,213,1144,0,2,12
2025-12-11,Flannel Shirt,Shirts,18,44,195,792,0,3,12
2025-12-12,Flannel Shirt,Shirts,18,44,177,792,0,4,12
2025-12-13,Flannel Shirt,Shirts,31,44,146,1364,1,5,12
2025-12-14,Flannel Shirt,Shirts,26,44,120,1144,0,6,12
2025-12-15,Flannel Shirt,Shirts,24,44,96,1056,1,0,12
2025-12-16,Flannel Shirt,Shirts,22,44,293,968,0,1,12
2025-12-17,Flannel Shirt,Shirts,15,44,278,660,0,2,12
2025-12-18,Flannel Shirt,Shirts,21,44,257,924,0,3,12
2025-12-19,Flannel Shirt,Shirts,19,44,238,836,0,4,12
2025-12-20,Flannel Shirt,Shirts,25,44,213,1100,0,5,12
2025-12-21,Flannel Shirt,Shirts,21,44,192,924,0,6,12
2025-12-22,Flannel Shirt,Shirts,22,44,170,968,0,0,12
2025-12-23,Flannel Shirt,Shirts,25,44,145,1100,0,1,12
2025-12-24,Flannel Shirt,Shirts,21,44,124,924,0,2,12
2025-12-25,Flannel Shirt,Shirts,25,44,99,1100,1,3,12
2025-12-26,Flannel Shirt,Shirts,17,44,82,748,0,4,12
2025-12-27,Flannel Shirt,Shirts,23,44,351,1012,0,5,12
2025-12-28,Flannel Shirt,Shirts,35,44,316,1540,1,6,12
2025-12-29,Flannel Shirt,Shirts,19,44,297,836,0,0,12
2025-12-30,Flannel Shirt,Shirts,19,44,278,836,0,1,12
2025-12-31,Flannel Shirt,Shirts,19,44,259,836,0,2,12
2025-01-01,Formal Shirt,Shirts,23,60,394,1380,0,2,1
2025-01-02,Formal Shirt,Shirts,24,60,370,1440,0,3,1
2025-01-03,Formal Shirt,Shirts,21,60,349,1260,0,4,1
2025-01-04,Formal Shirt,Shirts,31,60,318,1860,0,5,1
2025-01-05,Formal Shirt,Shirts,41,60,277,2460,1,6,1
2025-01-06,Formal Shirt,Shirts,22,60,255,1320,0,0,1
2025-01-07,Formal Shirt,Shirts,27,60,228,1620,1,1,1
2025-01-08,Formal Shirt,Shirts,23,60,205,1380,0,2,1
2025-01-09,Formal Shirt,Shirts,23,60,182,1380,0,3,1
2025-01-10,Formal Shirt,Shirts,29,60,153,1740,1,4,1
2025-01-11,Formal Shirt,Shirts,30,60,123,1800,0,5,1
2025-01-12,Formal Shirt,Shirts,36,60,87,2160,1,6,1
2025-01-13,Formal Shirt,Shirts,19,60,435,1140,0,0,1
2025-01-14,Formal Shirt,Shirts,23,60,412,1380,0,1,1
2025-01-15,Formal Shirt,Shirts,25,60,387,1500,0,2,1
2025-01-16,Formal Shirt,Shirts,18,60,369,1080,0,3,1
2025-01-17,Formal Shirt,Shirts,30,60,339,1800,0,4,1
2025-01-18,Formal Shirt,Shirts,35,60,304,2100,1,5,1
2025-01-19,Formal Shirt,Shirts,30,60,274,1800,0,6,1
2025-01-20,Formal Shirt,Shirts,25,60,249,1500,0,0,1
2025-01-21,Formal Shirt,Shirts,18,60,231,1080,0,1,1
2025-01-22,Formal Shirt,Shirts,15,60,216,900,0,2,1
2025-01-23,Formal Shirt,Shirts,21,60,195,1260,0,3,1
2025-01-24,Formal Shirt,Shirts,28,60,167,1680,1,4,1
2025-01-25,Formal Shirt,Shirts,25,60,142,1500,0,5,1
2025-01-26,Formal Shirt,Shirts,28,60,114,1680,0,6,1
2025-01-27,Formal Shirt,Shirts,29,60,85,1740,1,0,1
2025-01-28,Formal Shirt,Shirts,24,60,345,1440,0,1,1
2025-01-29,Formal Shirt,Shirts,20,60,325,1200,0,2,1
2025-01-30,Formal Shirt,Shirts,22,60,303,1320,0,3,1
2025-01-31,Formal Shirt,Shirts,18,60,285,1080,0,4,1
2025-02-01,Formal Shirt,Shirts,20,60,265,1200,0,5,2
2025-02-02,Formal Shirt,Shirts,31,60,234,1860,0,6,2
2025-02-03,Formal Shirt,Shirts,26,60,208,1560,0,0,2
2025-02-04,Formal Shirt,Shirts,24,60,184,1440,0,1,2
2025-02-05,Formal Shirt,Shirts,29,60,155,1740,1,2,2
2025-02-06,Formal Shirt,Shirts,22,60,133,1320,0,3,2
2025-02-07,Formal Shirt,Shirts,22,60,111,1320,0,4,2
2025-02-08,Formal Shirt,Shirts,39,60,333,2340,1,5,2
2025-02-09,Formal Shirt,Shirts,38,60,295,2280,1,6,2
2025-02-10,Formal Shirt,Shirts,31,60,264,1860,1,0,2
2025-02-11,Formal Shirt,Shirts,21,60,243,1260,0,1,2
2025-02-12,Formal Shirt,Shirts,25,60,218,1500,0,2,2
2025-02-13,Formal Shirt,Shirts,21,60,197,1260,0,3,2
2025-02-14,Formal Shirt,Shirts,18,60,179,1080,0,4,2
2025-02-15,Formal Shirt,Shirts,28,60,151,1680,0,5,2
2025-02-16,Formal Shirt,Shirts,25,60,126,1500,0,6,2
2025-02-17,Formal Shirt,Shirts,21,60,105,1260,0,0,2
2025-02-18,Formal Shirt,Shirts,22,60,83,1320,0,1,2
2025-02-19,Formal Shirt,Shirts,20,60,294,1200,0,2,2
2025-02-20,Formal Shirt,Shirts,25,60,269,1500,0,3,2
2025-02-21,Formal Shirt,Shirts,20,60,249,1200,0,4,2
2025-02-22,Formal Shirt,Shirts,27,60,222,1620,0,5,2
2025-02-23,Formal Shirt,Shirts,26,60,196,1560,0,6,2
2025-02-24,Formal Shirt,Shirts,21,60,175,1260,0,0,2
2025-02-25,Formal Shirt,Shirts,25,60,150,1500,0,1,2
2025-02-26,Formal Shirt,Shirts,21,60,129,1260,0,2,2
2025-02-27,Formal Shirt,Shirts,22,60,107,1320,0,3,2
2025-02-28,Formal Shirt,Shirts,25,60,82,1500,0,4,2
2025-03-01,Formal Shirt,Shirts,29,60,424,1740,0,5,3
2025-03-02,Formal Shirt,Shirts,36,60,388,2160,1,6,3
2025-03-03,Formal Shirt,Shirts,21,60,367,1260,0,0,3
2025-03-04,Formal Shirt,Shirts,20,60,347,1200,0,1,3
2025-03-05,Formal Shirt,Shirts,18,60,329,1080,0,2,3
2025-03-06,Formal Shirt,Shirts,22,60,307,1320,0,3,3
2025-03-07,Formal Shirt,Shirts,33,60,274,1980,1,4,3
2025-03-08,Formal Shirt,Shirts,26,60,248,1560,0,5,3
2025-03-09,Formal Shirt,Shirts,27,60,221,1620,0,6,3
2025-03-10,Formal Shirt,Shirts,22,60,199,1320,0,0,3
2025-03-11,Formal Shirt,Shirts,20,60,179,1200,0,1,3
2025-03-12,Formal Shirt,Shirts,24,60,155,1440,0,2,3
2025-03-13,Formal Shirt,Shirts,28,60,127,1680,1,3,3
2025-03-14,Formal Shirt,Shirts,24,60,103,1440,0,4,3
2025-03-15,Formal Shirt,Shirts,28,60,392,1680,0,5,3
2025-03-16,Formal Shirt,Shirts,40,60,352,2400,1,6,3
2025-03-17,Formal Shirt,Shirts,25,60,327,1500,0,0,3
2025-03-18,Formal Shirt,Shirts,27,60,300,1620,0,1,3
2025-03-19,Formal Shirt,Shirts,23,60,277,1380,0,2,3
2025-03-20,Formal Shirt,Shirts,28,60,249,1680,1,3,3
2025-03-21,Formal Shirt,Shirts,31,60,218,1860,1,4,3
2025-03-22,Formal Shirt,Shirts,26,60,192,1560,0,5,3
2025-03-23,Formal Shirt,Shirts,34,60,158,2040,1,6,3
2025-03-24,Formal Shirt,Shirts,33,60,125,1980,1,0,3
2025-03-25,Formal Shirt,Shirts,19,60,106,1140,0,1,3
2025-03-26,Formal Shirt,Shirts,23,60,83,1380,0,2,3
2025-03-27,Formal Shirt,Shirts,17,60,331,1020,0,3,3
2025-03-28,Formal Shirt,Shirts,17,60,314,1020,0,4,3
2025-03-29,Formal Shirt,Shirts,27,60,287,1620,0,5,3
2025-03-30,Formal Shirt,Shirts,29,60,258,1740,0,6,3
2025-03-31,Formal Shirt,Shirts,34,60,224,2040,1,0,3
2025-04-01,Formal Shirt,Shirts,24,60,200,1440,0,1,4
2025-04-02,Formal Shirt,Shirts,21,60,179,1260,0,2,4
2025-04-03,Formal Shirt,Shirts,18,60,161,1080,0,3,4
2025-04-04,Formal Shirt,Shirts,26,60,135,1560,0,4,4
2025-04-05,Formal Shirt,Shirts,27,60,108,1620,0,5,4
2025-04-06,Formal Shirt,Shirts,29,60,281,1740,0,6,4
2025-04-07,Formal Shirt,Shirts,21,60,260,1260,0,0,4
2025-04-08,Formal Shirt,Shirts,20,60,240,1200,0,1,4
2025-04-09,Formal Shirt,Shirts,25,60,215,1500,0,2,4
2025-04-10,Formal Shirt,Shirts,25,60,190,1500,0,3,4
2025-04-11,Formal Shirt,Shirts,19,60,171,1140,0,4,4
2025-04-12,Formal Shirt,Shirts,28,60,143,1680,0,5,4
2025-04-13,Formal Shirt,Shirts,38,60,105,2280,1,6,4
2025-04-14,Formal Shirt,Shirts,27,60,328,1620,0,0,4
2025-04-15,Formal Shirt,Shirts,20,60,308,1200,0,1,4
2025-04-16,Formal Shirt,Shirts,27,60,281,1620,0,2,4
2025-04-17,Formal Shirt,Shirts,18,60,263,1080,0,3,4
2025-04-18,Formal Shirt,Shirts,21,60,242,1260,0,4,4
2025-04-19,Formal Shirt,Shirts,40,60,202,2400,1,5,4
2025-04-20,Formal Shirt,Shirts,32,60,170,1920,0,6,4
2025-04-21,Formal Shirt,Shirts,23,60,147,1380,0,0,4
2025-04-22,Formal Shirt,Shirts,21,60,126,1260,0,1,4
2025-04-23,Formal Shirt,Shirts,24,60,102,1440,0,2,4
2025-04-24,Formal Shirt,Shirts,21,60,81,1260,0,3,4
2025-04-25,Formal Shirt,Shirts,18,60,307,1080,0,4,4
2025-04-26,Formal Shirt,Shirts,27,60,280,1620,0,5,4
2025-04-27,Formal Shirt,Shirts,25,60,255,1500,0,6,4
2025-04-28,Formal Shirt,Shirts,24,60,231,1440,0,0,4
2025-04-29,Formal Shirt,Shirts,32,60,199,1920,1,1,4
2025-04-30,Formal Shirt,Shirts,26,60,173,1560,0,2,4
2025-05-01,Formal Shirt,Shirts,25,60,148,1500,0,3,5
2025-05-02,Formal Shirt,Shirts,21,60,127,1260,0,4,5
2025-05-03,Formal Shirt,Shirts,24,60,103,1440,0,5,5
2025-05-04,Formal Shirt,Shirts,27,60,450,1620,0,6,5
2025-05-05,Formal Shirt,Shirts,31,60,419,1860,1,0,5
2025-05-06,Formal Shirt,Shirts,23,60,396,1380,0,1,5
2025-05-07,Formal Shirt,Shirts,21,60,375,1260,0,2,5
2025-05-08,Formal Shirt,Shirts,27,60,348,1620,0,3,5
2025-05-09,Formal Shirt,Shirts,32,60,316,1920,1,4,5
2025-05-10,Formal Shirt,Shirts,27,60,289,1620,0,5,5
2025-05-11,Formal Shirt,Shirts,24,60,265,1440,0,6,5
2025-05-12,Formal Shirt,Shirts,23,60,242,1380,0,0,5
2025-05-13,Formal Shirt,Shirts,24,60,218,1440,0,1,5
2025-05-14,Formal Shirt,Shirts,21,60,197,1260,0,2,5
